Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
443,110013,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18.17966968,110013.0,0.0,110013,110013,110013,110013.0,0.0,110013,110013,0,0.0,0.0,0,0,0,0,0,0,64,0,18.17966968,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,306,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23753,2,2,96,218,48,48,48.0,0.0,109,109,109.0,0.0,13219.38281,168.3997811,7917.666667,13668.78869,23701,2,50,50.0,0.0,50,50,2,2.0,0.0,2,2,0,0,0,0,40,40,84.19989054,84.19989054,48,109,72.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,90.5,48.0,109.0,40,0,0,0,0,0,0,2,96,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
60300,109,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18348.62385,109.0,0.0,109,109,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9174.311927,9174.311927,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,273,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
54500,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,1006,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,95042,4,2,112,148,28,28,28.0,0.0,74,74,74.0,0.0,2735.6326676627,63.1299846384,19008.4,40928.7483598021,92191,3,92198,30732.6666666667,53224.4779432672,92191,3,4,4.0,0.0,4,4,0,0,0,0,104,40,42.0866564256,21.0433282128,28,74,41.1428571429,22.4457016778,503.8095238095,0,0,0,0,0,0,0,0,0,48.0,28.0,74.0,104,0,0,0,0,0,0,4,112,2,148,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,116873515,6,3,156,138,46,6,26.0,21.9089023,46,46,46.0,0.0,2.515539984,0.077006326,14600000.0,26800000.0,58100000,22958,117000000,23400000.0,31700000.0,58100000,233767,117000000,58300000.0,82435.21566,58400000,58200000,1,0,0,0,120,60,0.051337551,0.025668775,6,46,34.0,19.32183566,373.3333333,0,1,0,0,1,0,0,0,0,37.77777778,26.0,46.0,120,0,0,0,0,0,0,6,156,3,138,1437,1047,5,20,233783.0,22.627417,233799,233767,58100000.0,75830.83832,58100000,58000000,0
8067,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
4019,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,98004,5,6,1190,835,616,0,238.0,302.5566063,489,0,139.1666667,189.3234446,20662.42194,112.2403167,9800.4,10470.10523,23520,4,58163,14540.75,13192.08807,28489,2508,74948,14989.6,14683.87733,32157,4,0,0,0,0,112,132,51.01832578,61.22199094,0,616,168.75,234.1491852,54825.84091,0,0,0,1,0,0,0,0,1,184.0909091,238.0,139.1666667,112,0,0,0,0,0,0,5,1190,6,835,8192,985,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,12725975,40,68,28356,42897,2201,0,708.9,725.9101025,2746,0,630.8382353,747.1760289,5599.0209,8.486579614,118934.3458,965825.8564,9999110,1,2726865,69919.61538,98280.68153,252930,47,12700000,189461.5373,1218476.592,9999162,1,0,0,0,0,812,1372,3.143177635,5.343401979,0,2746,653.6972477,736.2306717,542035.6019,0,0,0,1,0,0,0,0,1,659.75,708.9,630.8382353,812,0,0,0,0,0,0,40,28356,68,42897,8192,201,39,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48862,2,2,72,194,36,36,36.0,0.0,97,97,97.0,0.0,5443.903238,81.86320658,16287.33333,28167.19781,48812,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,40.93160329,40.93160329,36,97,60.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,75.5,36.0,97.0,64,0,0,0,0,0,0,2,72,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
58248,194840,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,92.383494149,15.3972490248,97420.0,137742.986761577,194819,21,194840,194840.0,0.0,194840,194840,0,0.0,0.0,0,0,0,0,0,0,40,20,10.2648326832,5.1324163416,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,153,257,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24363,2,2,88,168,44,44,44.0,0.0,84,84,84.0,0.0,10507.73714,164.1833928,8121.0,14061.65456,24358,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,64,82.09169642,82.09169642,44,84,60.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,75.0,44.0,84.0,40,0,0,0,0,0,0,2,88,2,168,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,338,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,35502.95858,5917.159763,338.0,0.0,338,338,338,338.0,0.0,338,338,0,0.0,0.0,0,0,0,0,0,0,40,0,5917.159763,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,260,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,152,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1394736.842,26315.78947,50.66666667,81.69659316,145,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13157.89474,13157.89474,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
137,82941794,44,44,2308,2500,68,50,52.45454545,6.248551629,62,56,56.81818182,2.082850543,57.96836273,1.060985008,953353.954,4248533.083,38800000,3,82900000,1928874.953,5918917.736,38800000,3,82900000,1928874.442,5918927.165,38800000,3,0,0,0,0,1072,1072,0.530492504,0.530492504,50,68,54.58426966,5.118613512,26.20020429,0,0,0,0,0,0,0,0,1,55.20454545,52.45454545,56.81818182,1072,0,0,0,0,0,0,44,2308,44,2500,-1,-1,43,20,19500000.0,20700000.0,34100000,4852568,22000000.0,23900000.0,38800000,5118037,0
51936,4,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,47052,2,2,72,232,36,36,36.0,0.0,116,116,116.0,0.0,6460.936836,85.01232679,15684.0,27120.4613,47000,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,42.50616339,42.50616339,36,116,68.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,85.0,36.0,116.0,64,0,0,0,0,0,0,2,72,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,157046,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.7351221935,157046.0,0.0,157046,157046,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6.3675610967,6.3675610967,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,559,128,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
48106,4,3,0,247,0,216,0,82.3333333333,116.7918376143,0,0,0.0,0.0,61750000.0,750000.0,2.0,1.4142135624,3,1,4,2.0,1.4142135624,3,1,0,0.0,0.0,0,0,1,0,0,0,96,0,750000.0,0.0,0,216,115.75,116.448486465,13560.25,0,1,0,0,1,0,0,0,0,154.3333333333,82.3333333333,0.0,96,0,0,0,0,0,0,3,247,0,0,59,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,34873481,6,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.286750841,3874831.222,4845108.979,10200000,36842,34900000,6974696.2,4532744.399,10200000,1023991,30700000,10200000.0,44.24176006,10200000,10200000,0,0,0,0,192,128,0.172050505,0.114700336,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,192,0,0,0,0,0,0,6,0,4,0,229,349,0,32,378208.3333,591228.3266,1060900,36842,10200000.0,27.73084925,10200000,10200000,0
80,72863506,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,160.0664124,0.164691499,6623955.091,19100000.0,63600000,5,71400000,10200000.0,23700000.0,63600000,126,1511115,503705.0,871691.0475,1510247,5,0,0,0,0,172,92,0.109794332,0.054897166,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,722.0,0.0,722,722,35700000.0,39600000.0,63600000,7703398,1
53,356379,1,1,47,335,47,47,47.0,0.0,335,335,335.0,0.0,1071.8925638155,5.6120029519,356379.0,0.0,356379,356379,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,2.806001476,2.806001476,47,335,143.0,166.2768775266,27648.0,0,0,0,0,0,0,0,0,1,214.5,47.0,335.0,40,0,0,0,0,0,0,1,47,1,335,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0
57457,52107,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,345.4430307,95.95639741,13026.75,26012.8477,52046,1,52107,52107.0,0.0,52107,52107,2,1.0,0.0,1,1,0,0,0,0,64,60,38.38255897,57.57383845,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,64,0,0,0,0,0,0,2,0,3,18,290,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98820825,5,8,355,11595,343,0,71.0,152.0822146,2907,0,1449.375,1342.289402,120.9259283,0.131551219,8235068.75,28500000.0,98700000,3,98700000,24700000.0,49300000.0,98700000,1002,98800000,14100000.0,37300000.0,98700000,4,0,0,0,0,144,264,0.050596623,0.080954596,0,2907,854.0,1219.23753,1486540.154,1,0,0,0,0,0,0,0,1,919.6923077,71.0,1449.375,144,0,0,0,0,0,0,5,355,8,11595,0,235,2,20,14009.0,0.0,14009,14009,98700000.0,0.0,98700000,98700000,1
37125,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.5454545455,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22727.2727272727,22727.2727272727,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,972,305,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,97626509,6,5,360,11595,342,0,60.0,138.182488,11584,0,2319.0,5179.294643,122.4564939,0.112674315,9762650.9,30900000.0,97600000,35,97600000,19500000.0,43600000.0,97600000,410,97600000,24400000.0,48800000.0,97600000,402,0,0,0,0,164,168,0.061458717,0.051215598,0,11584,996.75,3335.540821,11100000.0,1,0,0,0,0,0,0,0,0,1087.363636,60.0,2319.0,164,0,0,0,0,0,0,6,360,5,11595,0,235,3,20,12984.0,0.0,12984,12984,97600000.0,0.0,97600000,97600000,1
53,30989,2,2,80,244,40,40,40.0,0.0,122,122,122.0,0.0,10455.32286,129.07806,10329.66667,17885.44532,30982,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,64.53902998,64.53902998,40,122,72.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,91.0,40.0,122.0,40,0,0,0,0,0,0,2,80,2,244,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30652,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3849.667232,65.24859716,30652.0,0.0,30652,30652,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,32.62429858,32.62429858,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
1043,51,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,313725.4902,78431.37255,17.0,27.73084925,49,0,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,48,40,39215.68627,39215.68627,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
63536,74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.027027027,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13513.5135135135,13513.5135135135,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,353,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,142790,1,1,44,128,44,44,44.0,0.0,128,128,128.0,0.0,1204.566146,14.00658309,142790.0,0.0,142790,142790,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.003291547,7.003291547,44,128,72.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,108.0,44.0,128.0,20,0,0,0,0,0,0,1,44,1,128,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
54079,73,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,164383.5616,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13698.63014,13698.63014,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,101743967,8,7,56,11607,20,0,7.0,5.656854249,4380,0,1658.142857,1762.272815,114.6308754,0.147428889,7267426.214,24600000.0,92200000,1,101000000,14500000.0,34400000.0,92200000,1,554395,92399.16667,225825.8774,553364,2,0,0,0,0,172,152,0.078628741,0.068800148,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,7.0,1658.142857,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,998.0,0.0,998,998,50600000.0,58800000.0,92200000,9004793,1
58941,91,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,131868.131868132,21978.021978022,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10989.010989011,10989.010989011,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,47549,3,3,86,7,86,0,28.66666667,49.65212315,7,0,2.333333333,4.041451884,1955.877095,126.185619,9509.8,12838.27254,23616,3,24016,12008.0,16598.62458,23745,271,23933,11966.5,16918.94395,23930,3,0,0,0,0,108,104,63.09280952,63.09280952,0,86,13.28571429,32.16993568,1034.904762,0,0,0,1,0,0,0,0,1,15.5,28.66666667,2.333333333,108,0,0,0,0,0,0,3,86,3,7,65535,57,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30577,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,7979.854139,65.40864048,30577.0,0.0,30577,30577,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.70432024,32.70432024,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,20,0,0,0,0,0,0,1,58,1,186,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,211,2,2,78,358,39,39,39.0,0.0,179,179,179.0,0.0,2066350.71090047,18957.345971564,70.3333333333,117.5003546094,206,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,9478.672985782,9478.672985782,39,179,95.0,76.6811580507,5880.0,0,0,0,0,0,0,0,0,1,118.75,39.0,179.0,40,0,0,0,0,0,0,2,78,2,358,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,30848,2,2,66,180,33,33,33.0,0.0,90,90,90.0,0.0,7974.585062,129.6680498,10282.66667,17765.94806,30797,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,64.8340249,64.8340249,33,90,55.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,69.75,33.0,90.0,64,0,0,0,0,0,0,2,66,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,195,2,2,68,274,34,34,34.0,0.0,137,137,137.0,0.0,1753846.15384615,20512.8205128205,65.0,108.2635672791,190,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,10256.4102564103,10256.4102564103,34,137,75.2,56.415423423,3182.7,0,0,0,0,0,0,0,0,1,94.0,34.0,137.0,40,0,0,0,0,0,0,2,68,2,274,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51796,47,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,200,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,48224,2,2,90,354,45,45,45.0,0.0,177,177,177.0,0.0,9207.033842,82.94625083,16074.66667,27836.07721,48217,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,41.47312541,41.47312541,45,177,97.8,72.29937759,5227.2,0,0,0,0,0,0,0,0,1,122.25,45.0,177.0,64,0,0,0,0,0,0,2,90,2,354,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,995,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2010.050251,995.0,0.0,995,995,995,995.0,0.0,995,995,0,0.0,0.0,0,0,0,0,0,0,64,0,2010.050251,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,242325,10,10,3678,4016,3145,0,367.8,981.4695104791,1460,2,401.6,611.7111155512,31750.7479624471,82.5337872692,12753.9473684211,16015.6666683098,51822,2,218574,24286.0,22465.1700416445,63420,49,217169,24129.8888888889,37612.6058969744,113727,2,0,0,0,0,220,204,41.2668936346,41.2668936346,0,3145,366.380952381,780.5099279439,609195.747619048,0,0,0,1,0,0,0,0,1,384.7,367.8,401.6,220,0,0,0,0,0,0,10,3678,10,4016,29200,40958,9,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24633,1,1,47,208,47,47,47.0,0.0,208,208,208.0,0.0,10351.96687,81.19189705,24633.0,0.0,24633,24633,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,40.59594852,40.59594852,47,208,100.6666667,92.95339334,8640.333333,0,0,0,0,0,0,0,0,1,151.0,47.0,208.0,40,0,0,0,0,0,0,1,47,1,208,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0
443,138688,12,6,1041,3489,565,0,86.75,169.8101212317,2593,0,581.5,1039.1193867886,32663.2441162898,129.7877249654,8158.1176470588,11463.2266884283,28188,3,138688,12608.0,12847.2407232059,28188,3,107316,21463.2,21411.5290135945,52390,531,0,0,0,0,396,200,86.5251499769,43.2625749885,0,2593,238.4210526316,612.6059378489,375286.035087719,0,0,0,1,0,0,0,0,0,251.6666666667,86.75,581.5,396,0,0,0,0,0,0,12,1041,6,3489,65535,61,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,161,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,2012422.36024845,24844.7204968944,53.6666666667,86.8926540815,154,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,12422.3602484472,12422.3602484472,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,115463826,31,36,915,39427,551,0,29.51612903,105.8740985,2896,0,1095.194444,1003.603161,349.3908127,0.580268317,1749451.909,3758326.96,10000000,2,115000000,3848794.2,4889769.863,10100000,3,112000000,3187460.629,4754715.232,10100000,2,0,0,0,0,1000,1160,0.268482356,0.311785961,0,2896,593.2647059,904.9013242,818846.4065,0,0,0,1,0,0,0,0,1,602.119403,29.51612903,1095.194444,1000,0,0,0,0,0,0,31,915,36,39427,29200,123,4,32,117272.7273,107672.3273,441916,84542,10000000.0,9526.69049,10000000,9996209,0
53,172238,1,1,69,85,69,69,69.0,0.0,85,85,85.0,0.0,894.1116362,11.61183943,172238.0,0.0,172238,172238,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.805919716,5.805919716,69,85,74.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,111.5,69.0,85.0,32,0,0,0,0,0,0,1,69,1,85,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,9336162,19,14,2117,11561,901,0,111.4210526316,280.2755223366,1397,0,825.7857142857,667.2776124582,1465.0559833902,3.5346430364,291755.0625,1623129.99013348,9186465,0,9336162,518675.666666667,2163265.08552884,9186465,0,9312261,716327.769230769,2558874.79123081,9232727,1,0,0,0,0,404,292,2.0350975058,1.4995455306,0,1397,402.2941176471,589.8782375337,347956.335115864,0,0,0,1,0,0,0,0,0,414.4848484848,111.4210526316,825.7857142857,404,0,0,0,0,0,0,19,2117,14,11561,65535,34,18,20,73404.0,0.0,73404,73404,9186465.0,0.0,9186465,9186465,0
59744,75,1,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,240000.0,53333.3333333333,25.0,39.0,70,1,0,0.0,0.0,0,0,5,2.5,2.1213203436,4,1,0,0,0,0,32,60,13333.3333333333,40000.0,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0.0,6.0,32,0,0,0,0,0,0,1,0,3,18,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,84151279,8,7,750,11595,375,0,93.75,173.5912687,5792,0,1656.428571,1947.638216,146.7000876,0.17825041,6010805.643,22400000.0,83800000,1,84000000,12000000.0,31700000.0,83800000,1,355607,59267.83333,95138.74265,218033,47,0,0,0,0,264,232,0.095066885,0.083183525,0,5792,771.5625,1476.987202,2181491.196,0,0,0,0,1,0,0,0,0,823.0,93.75,1656.428571,264,0,0,0,0,0,0,8,750,7,11595,251,235,2,32,13.0,0.0,13,13,83800000.0,0.0,83800000,83800000,1
53,38533,4,2,148,234,37,37,37.0,0.0,117,117,117.0,0.0,9913.580567,155.7106895,7706.6,13290.91514,30697,3,30704,10234.66667,17720.90049,30697,3,3,3.0,0.0,3,3,0,0,0,0,104,40,103.8071264,51.90356318,37,117,59.85714286,39.03600292,1523.809524,0,0,0,0,0,0,0,0,0,69.83333333,37.0,117.0,104,0,0,0,0,0,0,4,148,2,234,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
37157,1,2,0,617,0,617,0,308.5,436.284884,0,0,0.0,0.0,617000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,617,411.3333333,356.2251161,126896.3333,0,1,0,0,1,0,0,0,0,617.0,308.5,0.0,64,0,0,0,0,0,0,2,617,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
